Precursor Mz,Average Measured Retention Time
527.240386,38.44
540.26113,38.44
636.79438,38.44
462.58429,38.45
463.261259,38.45
405.216773,38.45
562.314554,38.45
568.619729,38.45
714.325513,38.45
418.215129,38.45
399.229125,38.45
398.887422,38.45
883.447025,38.45
627.294239,38.45
628.311874,38.45
545.949409,38.45
414.547288,38.45
665.780938,38.45
425.221268,38.45
893.446888,38.45
479.295633,38.45
786.891217,38.46
437.273835,38.46
655.767939,38.46
534.272021,38.46
516.760766,38.46
660.272118,38.46
492.748516,38.46
494.242732,38.46
608.830234,38.46
500.295299,38.46
635.974289,38.46
933.392841,38.46
444.750527,38.46
586.278169,38.46
820.745714,38.46
458.260925,38.46
480.789849,38.46
404.200334,38.46
530.275095,38.46
526.274116,38.46
542.774731,38.47
409.878703,38.47
410.719227,38.47
557.29857,38.47
805.03493,38.47
834.878749,38.47
473.763831,38.47
562.24548,38.47
723.82842,38.47
645.329544,38.47
645.827168,38.47
520.232561,38.47
725.857314,38.47
800.936293,38.47
802.365366,38.47
481.254785,38.47
573.307931,38.47
675.325178,38.47
631.252014,38.47
542.260599,38.48
541.795663,38.48
495.764363,38.48
531.277303,38.48
577.782418,38.48
538.790381,38.48
682.335358,38.48
535.77747,38.48
457.271292,38.48
407.708328,38.48
539.302006,38.48
681.325847,38.48
628.317938,38.48
404.719227,38.48
414.226326,38.48
693.825157,38.48
851.908887,38.48
851.41813,38.48
575.959974,38.49
571.310957,38.49
767.860251,38.49
425.718893,38.49
633.323927,38.49
429.557741,38.49
579.81693,38.49
882.791323,38.49
432.728403,38.49
432.73402,38.49
430.253434,38.49
596.76116,38.49
512.720587,38.49
523.949632,38.49
777.897168,38.49
601.303329,38.49
490.756006,38.49
610.640247,38.49
790.877921,38.49
513.569652,38.49
652.340632,38.49
551.289691,38.49
677.290616,38.49
580.793317,38.49
679.849155,38.49
449.77146,38.49
682.832982,38.49
639.308325,38.5
917.951814,38.5
495.926716,38.5
663.830431,38.5
660.816269,38.5
588.787512,38.5
639.80729,38.5
461.230256,38.5
511.252658,38.5
746.856654,38.5
695.8937,38.5
751.865336,38.5
467.753267,38.5
826.372668,38.5
740.341163,38.5
565.779156,38.5
474.274032,38.5
591.936841,38.5
595.793652,38.5
830.364321,38.5
830.376462,38.5
595.997483,38.5
829.392894,38.5
574.295693,38.51
451.258716,38.51
544.953265,38.51
438.74491,38.51
439.231644,38.51
815.696031,38.51
458.740356,38.51
510.248211,38.51
563.316763,38.51
485.239135,38.51
528.263142,38.51
535.291079,38.51
574.296361,38.51
531.277303,38.51
578.295245,38.51
578.975958,38.51
797.356684,38.51
734.873162,38.52
855.944118,38.52
407.243428,38.52
637.820398,38.52
398.547288,38.52
400.228373,38.52
570.251817,38.52
840.902124,38.52
567.301112,38.52
479.23745,38.52
504.736957,38.52
762.347311,38.52
584.288714,38.52
717.02727,38.52
487.245472,38.52
522.217877,38.53
436.745442,38.53
437.24231,38.53
493.29309,38.53
607.828026,38.53
602.303852,38.53
442.253434,38.53
713.833505,38.53
449.27825,38.53
440.771794,38.53
618.262381,38.53
673.718832,38.53
672.872099,38.53
610.640247,38.53
495.758746,38.53
616.803882,38.53
617.776424,38.53
779.393738,38.53
651.993678,38.53
677.800816,38.53
676.765919,38.53
654.830765,38.53
652.850832,38.53
655.805902,38.53
699.338423,38.53
461.23745,38.53
634.822743,38.53
456.752213,38.53
686.663997,38.53
659.851698,38.53
407.245078,38.53
656.854043,38.53
567.716852,38.53
639.984848,38.53
467.750004,38.53
512.271935,38.53
512.250034,38.53
656.705691,38.53
489.907322,38.53
560.786981,38.54
555.751118,38.54
473.268525,38.54
750.835388,38.54
740.827897,38.54
702.879401,38.54
430.754755,38.54
804.368875,38.54
570.967574,38.54
420.226103,38.54
707.361376,38.54
666.848958,38.54
547.621627,38.54
546.60961,38.54
451.233258,38.54
750.389313,38.54
749.335669,38.54
573.630017,38.54
574.310623,38.54
459.256174,38.54
438.737282,38.54
480.75908,38.54
481.263664,38.54
563.284792,38.54
562.790381,38.54
562.743105,38.54
600.763702,38.54
485.955836,38.54
463.234907,38.54
541.779482,38.54
724.364115,38.54
675.872433,38.54
675.312069,38.54
625.33661,38.55
541.774208,38.55
540.769645,38.55
822.913015,38.55
530.776416,38.55
826.70866,38.55
498.623079,38.55
579.78223,38.55
720.310691,38.55
619.290048,38.55
619.97563,38.55
575.245677,38.55
629.307123,38.55
630.791443,38.55
680.822606,38.55
569.80877,38.56
569.76182,38.56
686.287019,38.56
798.860448,38.56
874.729401,38.56
438.216517,38.56
697.970767,38.56
697.819729,38.56
504.75908,38.56
765.867742,38.56
508.772188,38.56
491.326402,38.56
907.929393,38.56
530.293287,38.56
599.296558,38.56
444.742899,38.56
598.295691,38.56
536.762154,38.57
457.78711,38.57
457.78711,38.57
603.299101,38.57
910.424475,38.57
457.289485,38.57
627.861869,38.57
465.732,38.57
533.260933,38.57
508.282191,38.57
406.207154,38.57
881.423747,38.57
639.843676,38.57
549.290548,38.57
788.859917,38.57
788.371659,38.57
601.804216,38.57
590.927734,38.57
767.355667,38.57
647.812376,38.57
647.303192,38.57
471.241642,38.57
663.028834,38.57
554.797871,38.57
605.318273,38.57
663.393001,38.57
557.289691,38.57
687.348988,38.57
553.770277,38.57
419.718893,38.57
647.817324,38.57
615.776613,38.57
515.76182,38.57
557.306198,38.57
427.598094,38.57
446.72586,38.57
897.383961,38.57
506.598822,38.57
752.347909,38.57
431.226214,38.58
595.284575,38.58
826.419945,38.58
706.335358,38.58
564.94226,38.58
476.907722,38.58
444.28166,38.58
475.600052,38.58
667.817135,38.58
490.586983,38.58
495.263476,38.58
494.563332,38.58
671.293878,38.58
598.96383,38.58
598.751315,38.58
559.288536,38.58
725.880455,38.58
728.861928,38.58
625.800285,38.58
625.796588,38.58
527.756872,38.58
577.301644,38.58
485.208366,38.58
559.624926,38.58
560.271163,38.58
408.74491,38.58
404.583451,38.59
711.821226,38.59
535.287474,38.59
409.215463,38.59
539.946333,38.59
691.289759,38.59
692.388782,38.59
874.4705,38.59
559.301644,38.59
422.76056,38.59
433.922578,38.59
430.253434,38.59
429.732,38.59
877.43378,38.59
426.229093,38.59
622.306033,38.59
572.309469,38.59
524.295299,38.59
641.28893,38.59
996.835591,38.59
830.89228,38.59
689.851698,38.59
434.255977,38.59
441.910449,38.59
874.951943,38.59
619.306592,38.6
544.782753,38.6
479.751255,38.6
480.244379,38.6
480.292448,38.6
584.298235,38.6
875.392309,38.6
649.646061,38.6
490.75039,38.6
622.835319,38.6
505.274898,38.6
604.290745,38.6
453.258185,38.6
533.586359,38.6
532.800945,38.6
714.013243,38.6
596.794283,38.6
545.27476,38.6
469.231644,38.6
507.229102,38.6
754.81816,38.6
464.776742,38.6
465.748181,38.6
488.93169,38.6
782.876532,38.6
436.229624,38.6
434.766177,38.6
758.33522,38.6
699.684627,38.61
517.771853,38.61
410.749996,38.61
411.234598,38.61
683.372266,38.61
554.765526,38.61
526.251423,38.61
640.299298,38.61
496.739499,38.61
486.245275,38.61
522.751452,38.61
419.250471,38.61
544.308937,38.61
542.803488,38.61
510.263141,38.61
616.319502,38.61
432.241976,38.61
595.297713,38.61
473.906487,38.61
727.85972,38.61
522.787838,38.61
645.327859,38.61
646.340632,38.62
809.416879,38.62
599.309134,38.62
725.412257,38.62
725.370255,38.62
725.323758,38.62
560.289356,38.62
559.278269,38.62
573.302798,38.62
577.769842,38.62
535.298261,38.62
536.594638,38.62
733.34064,38.63
539.600669,38.63
736.841861,38.63
621.825483,38.63
576.306395,38.63
636.602298,38.63
637.377351,38.63
616.306926,38.63
575.765191,38.63
548.306532,38.63
492.228767,38.63
492.755818,38.63
444.732334,38.63
505.62783,38.63
552.268758,38.63
603.282594,38.63
620.651475,38.63
541.633533,38.63
528.764028,38.63
634.268295,38.63
504.789849,38.64
764.813075,38.64
468.721444,38.64
602.786981,38.64
403.215463,38.64
461.261259,38.64
665.864943,38.64
905.428695,38.64
882.860122,38.64
771.372471,38.64
538.265732,38.64
470.222962,38.64
465.753798,38.64
651.638795,38.64
777.369209,38.64
756.835387,38.64
567.261876,38.64
496.737814,38.64
418.758686,38.64
554.353482,38.64
553.26727,38.64
517.591445,38.64
447.21292,38.64
687.864805,38.64
530.275095,38.64
431.563049,38.64
659.325539,38.64
428.199478,38.64
412.213443,38.64
556.931255,38.64
565.296027,38.64
791.861937,38.64
609.827494,38.65
544.308937,38.65
768.34338,38.65
560.926387,38.65
458.558075,38.65
523.298038,38.65
426.906593,38.65
482.244417,38.65
596.314417,38.65
464.272158,38.65
572.72914,38.65
593.305872,38.65
740.359356,38.65
455.753267,38.65
455.261259,38.65
941.741812,38.65
549.93466,38.65
499.739834,38.65
563.598494,38.65
563.805508,38.65
540.751452,38.65
667.628236,38.65
667.798274,38.65
726.851895,38.65
402.23471,38.65
645.972942,38.65
539.275429,38.65
408.23471,38.66
407.177689,38.66
559.793652,38.66
399.545001,38.66
417.24762,38.66
423.732,38.66
421.209846,38.66
699.988375,38.66
701.323758,38.66
629.327327,38.66
571.806228,38.66
796.904993,38.66
480.297841,38.66
478.593798,38.66
437.910449,38.66
571.611456,38.66
492.216191,38.66
486.923083,38.66
478.928168,38.67
522.277637,38.67
686.364972,38.67
545.790578,38.67
968.39558,38.67
795.440294,38.67
524.767102,38.67
422.719227,38.67
457.252652,38.67
457.756341,38.67
851.874855,38.67
632.661817,38.67
758.854969,38.67
546.769645,38.67
533.76182,38.67
598.266609,38.67
465.755809,38.67
435.877875,38.67
538.258725,38.67
528.267073,38.67
470.221277,38.67
665.821363,38.67
517.274898,38.68
588.620175,38.68
862.939367,38.68
443.214309,38.68
442.751058,38.68
415.219617,38.68
721.320847,38.68
446.889825,38.68
718.351865,38.68
554.830994,38.68
549.751787,38.68
448.240635,38.68
567.798737,38.68
894.386307,38.68
678.34086,38.68
596.282397,38.68
426.726718,38.68
723.401555,38.68
432.23471,38.68
552.776947,38.68
472.271627,38.68
676.82568,38.68
699.045385,38.68
427.698591,38.68
468.250588,38.68
410.733488,38.68
482.244417,38.68
561.771665,38.68
646.977916,38.68
635.334629,38.68
519.747855,38.68
564.816595,38.68
565.793652,38.68
609.309666,38.68
481.75241,38.68
573.311677,38.68
593.787315,38.69
456.252763,38.69
821.374846,38.69
400.734877,38.69
499.236107,38.69
799.360753,38.69
800.372857,38.69
939.908658,38.69
408.23471,38.69
563.29857,38.69
563.304186,38.69
669.988815,38.69
803.863622,38.69
527.273509,38.69
577.274572,38.69
577.301644,38.69
577.274572,38.69
674.838787,38.69
753.323836,38.69
679.366461,38.69
824.394655,38.69
818.901593,38.69
432.728403,38.69
425.207115,38.7
707.32499,38.7
729.042697,38.7
433.71635,38.7
711.377163,38.7
707.345327,38.7
625.775459,38.7
487.714339,38.7
434.235833,38.7
441.258185,38.7
479.9038,38.7
575.282062,38.7
632.356419,38.7
483.771991,38.7
736.876236,38.7
701.35969,38.7
797.870816,38.7
545.289691,38.7
545.805508,38.7
682.282791,38.7
452.74967,38.7
475.774534,38.7
475.240524,38.71
764.836107,38.71
488.755287,38.71
502.756006,38.71
696.84133,38.71
466.247817,38.71
467.575795,38.71
533.774396,38.71
603.601575,38.71
638.649911,38.71
434.71361,38.71
426.750527,38.71
536.803488,38.71
444.241976,38.71
443.245386,38.71
506.282723,38.71
764.851037,38.71
508.766571,38.71
599.305087,38.71
444.263467,38.71
508.790381,38.71
513.274227,38.71
512.616937,38.71
664.862065,38.71
442.889825,38.71
430.549535,38.71
415.752735,38.71
903.360152,38.71
623.814061,38.71
553.759277,38.71
536.293287,38.71
534.755149,38.71
674.303526,38.71
628.335598,38.71
554.93253,38.71
587.316763,38.71
656.336215,38.71
515.792589,38.71
507.764363,38.72
677.314425,38.72
510.740888,38.72
482.249242,38.72
481.276909,38.72
734.020732,38.72
591.320991,38.72
592.355888,38.72
656.284665,38.72
604.773547,38.72
659.325316,38.72
594.846021,38.72
402.216517,38.72
519.930461,38.72
663.830431,38.72
647.84675,38.72
572.800225,38.72
593.304186,38.72
696.361898,38.72
563.27476,38.72
408.705262,38.72
399.205618,38.72
399.211235,38.72
602.296224,38.73
668.311958,38.73
414.235156,38.73
808.417933,38.73
599.300255,38.73
420.699646,38.73
425.724509,38.73
425.737085,38.73
674.844404,38.73
633.291473,38.73
432.73402,38.73
475.740159,38.73
437.74765,38.73
569.935106,38.73
440.720912,38.73
729.848298,38.73
570.623696,38.74
958.070045,38.74
445.905364,38.74
575.309803,38.74
575.309803,38.74
576.288202,38.74
448.712753,38.74
581.254556,38.74
629.287679,38.74
701.813735,38.74
630.309777,38.74
682.361179,38.74
457.760038,38.74
579.794806,38.74
641.349125,38.74
640.784112,38.74
637.846218,38.74
636.812573,38.74
641.793514,38.74
622.284802,38.74
403.705785,38.74
546.735271,38.74
489.292559,38.74
597.858263,38.74
550.795997,38.74
734.840473,38.74
765.721852,38.75
762.340117,38.75
902.405818,38.75
634.293681,38.75
446.545947,38.75
713.319373,38.75
993.45271,38.75
467.718567,38.75
418.758686,38.75
471.26179,38.75
477.232364,38.75
478.21154,38.75
858.397198,38.75
567.75842,38.75
525.264727,38.75
617.811707,38.75
613.619846,38.75
774.811578,38.75
557.805508,38.75
676.856449,38.75
781.362872,38.75
659.293878,38.75
657.302038,38.75
419.250694,38.75
682.853186,38.75
572.792597,38.76
686.869556,38.76
402.216517,38.76
402.216517,38.76
525.252435,38.76
499.287474,38.76
407.878926,38.76
407.552045,38.76
821.893957,38.76
527.618328,38.76
521.765517,38.76
894.925265,38.76
499.593009,38.76
798.92434,38.76
666.806956,38.76
601.301644,38.76
670.862065,38.76
598.761297,38.77
808.049128,38.77
433.721967,38.77
475.768917,38.77
434.253882,38.77
478.779816,38.77
491.754952,38.77
723.290478,38.77
501.764363,38.77
583.866423,38.77
638.337333,38.78
636.830765,38.78
702.356624,38.78
543.306874,38.78
434.555455,38.78
640.780741,38.78
690.340443,38.78
567.798737,38.78
536.774731,38.78
444.250891,38.78
496.574632,38.78
835.851766,38.78
506.277106,38.78
505.263664,38.78
693.830431,38.78
485.59653,38.78
530.79854,38.78
447.227338,38.78
446.747984,38.78
601.872039,38.78
760.362104,38.78
478.257626,38.78
762.886269,38.78
592.295693,38.78
460.235241,38.78
502.756006,38.79
555.257533,38.79
607.956458,38.79
672.676794,38.79
557.798206,38.79
556.777805,38.79
564.580045,38.79
553.785098,38.79
596.296224,38.79
591.95159,38.79
653.786555,38.79
496.265684,38.79
906.444491,38.79
658.784112,38.79
657.333475,38.79
445.240524,38.79
679.286822,38.79
679.334007,38.79
792.399209,38.79
609.304049,38.79
657.827168,38.79
407.878926,38.79
580.976181,38.8
741.862794,38.8
739.427907,38.8
534.287368,38.8
454.745442,38.8
425.232502,38.8
424.546014,38.8
667.820398,38.8
599.806759,38.8
675.844693,38.8
822.390999,38.8
802.923186,38.8
745.365701,38.8
475.24913,38.8
433.776545,38.8
544.790381,38.8
434.25036,38.8
580.808247,38.81
568.788369,38.81
482.569987,38.81
500.907433,38.81
726.000281,38.81
453.241678,38.81
951.946729,38.81
457.912407,38.81
457.905364,38.81
583.793652,38.81
579.242603,38.81
579.771665,38.81
692.359356,38.81
691.662545,38.81
965.414107,38.81
526.274563,38.81
786.891886,38.81
622.323107,38.81
597.29517,38.81
509.264196,38.82
689.666512,38.82
650.282071,38.82
461.23745,38.82
514.298373,38.82
534.237321,38.82
693.348988,38.82
473.243066,38.82
796.385245,38.82
451.907605,38.82
588.293819,38.82
431.724509,38.82
633.783481,38.82
650.305212,38.82
545.284074,38.82
457.264333,38.82
428.206931,38.82
444.250891,38.82
587.254991,38.82
553.790046,38.82
706.344159,38.82
525.766048,38.82
591.317294,38.82
558.272021,38.82
624.296755,38.82
542.260599,38.82
541.261653,38.82
512.253297,38.82
776.833514,38.82
776.346454,38.82
610.793317,38.82
456.252763,38.83
723.002184,38.83
519.239666,38.83
863.460132,38.83
674.336215,38.83
782.010851,38.83
574.239863,38.83
592.806562,38.83
594.316959,38.83
659.325316,38.83
893.931936,38.83
666.320565,38.83
604.790055,38.83
617.316437,38.83
882.407762,38.83
660.845027,38.83
662.888418,38.83
800.705584,38.83
647.652203,38.83
527.747324,38.83
528.277637,38.83
531.268424,38.84
449.730126,38.84
474.744584,38.84
479.231917,38.84
445.2531,38.84
671.827888,38.84
569.280377,38.84
811.370649,38.84
571.850241,38.84
499.74353,38.85
580.298047,38.85
434.743036,38.85
534.263142,38.85
637.317156,38.85
435.239992,38.85
626.261958,38.85
529.771853,38.85
498.207312,38.85
470.782359,38.85
469.282526,38.85
743.867879,38.85
448.229624,38.85
484.781827,38.85
472.761623,38.85
822.717489,38.85
470.72586,38.85
791.838127,38.85
478.255119,38.85
719.32499,38.85
589.762214,38.85
538.271301,38.85
795.062708,38.85
542.776416,38.85
566.805173,38.85
588.804019,38.86
798.71883,38.86
632.813727,38.86
550.256371,38.86
763.343903,38.86
587.327327,38.86
568.976181,38.86
557.282388,38.86
534.778959,38.86
734.8591,38.86
709.657526,38.86
643.97099,38.86
685.885541,38.86
405.547399,38.86
401.239461,38.86
773.889009,38.86
425.737085,38.86
500.756538,38.86
777.047058,38.86
755.344434,38.86
574.2775,38.86
558.785827,38.86
809.415194,38.86
399.698295,38.86
408.890943,38.87
605.63549,38.87
614.817658,38.87
614.817658,38.87
659.323304,38.87
767.368243,38.87
794.32433,38.87
476.248349,38.87
767.397001,38.87
885.748006,38.87
526.772188,38.87
429.894576,38.87
740.882475,38.87
429.901619,38.87
437.23745,38.87
479.591668,38.87
539.265881,38.87
744.868076,38.87
494.266541,38.87
668.828223,38.88
493.287474,38.88
645.812238,38.88
834.70693,38.88
811.363021,38.88
501.252242,38.88
681.325099,38.88
410.715296,38.88
682.95674,38.88
434.573503,38.88
523.771853,38.88
466.747127,38.88
521.324391,38.88
699.872433,38.88
533.257002,38.88
629.79788,38.88
496.739499,38.88
496.739499,38.88
448.220745,38.89
631.321794,38.89
504.726392,38.89
423.906928,38.89
869.401623,38.89
719.332365,38.89
509.780013,38.89
460.24572,38.89
878.460467,38.89
517.261653,38.89
588.818281,38.89
588.781895,38.89
548.251285,38.89
504.261456,38.89
598.951256,38.89
554.280325,38.89
517.759277,38.89
795.84471,38.89
548.582509,38.89
456.260205,38.89
697.315145,38.89
496.245806,38.89
553.788035,38.89
554.767102,38.89
553.321848,38.89
464.239469,38.89
557.28969,38.89
462.906376,38.89
463.266344,38.89
557.826963,38.89
557.736434,38.89
515.745639,38.9
514.903694,38.9
515.610839,38.9
684.848958,38.9
686.343035,38.9
594.82716,38.9
986.945772,38.9
518.937615,38.9
602.801477,38.9
519.585531,38.9
520.250754,38.9
409.242535,38.9
519.261122,38.9
580.300058,38.9
656.833171,38.9
429.258185,38.9
698.875173,38.9
659.314088,38.9
420.888768,38.9
801.873358,38.9
593.29857,38.9
446.232167,38.91
560.280043,38.91
433.734543,38.91
445.240524,38.91
539.306198,38.91
407.724509,38.91
746.373526,38.91
740.909547,38.91
454.247817,38.91
669.329544,38.91
586.784438,38.91
458.22655,38.91
511.234581,38.91
727.869033,38.91
570.95791,38.91
703.306935,38.91
488.589153,38.92
411.721435,38.92
585.791109,38.92
465.26875,38.92
521.218931,38.92
443.261259,38.92
707.811381,38.92
524.788992,38.92
466.249242,38.92
464.745973,38.92
725.869891,38.92
447.719424,38.92
451.240524,38.92
551.716555,38.92
550.819138,38.92
416.234487,38.92
506.240721,38.92
451.2531,38.92
694.843873,38.92
471.220222,38.92
637.306592,38.92
509.250368,38.92
512.745304,38.92
719.829574,38.92
589.291079,38.93
517.771853,38.93
566.796529,38.93
597.803685,38.93
496.241875,38.93
525.778624,38.93
494.253965,38.93
517.748713,38.93
748.340974,38.93
504.292893,38.93
552.776947,38.93
535.724903,38.93
587.820004,38.93
595.760963,38.93
836.934282,38.93
512.258913,38.93
400.765646,38.93
638.813727,38.93
407.176003,38.93
405.223811,38.93
519.921631,38.93
762.695914,38.93
603.974506,38.93
603.776613,38.93
622.827691,38.93
640.01838,38.93
592.835319,38.94
755.8243,38.94
655.043427,38.94
562.984788,38.94
810.406511,38.94
781.316505,38.94
430.23471,38.94
809.97671,38.94
